,Year,quarter,Departure,Arrival,miles_distance,daily_passengers,average_fare,DEP,ARR
518,2011,3,"Charlotte, NC","Orlando, FL",468,613,149.45,CLT,MCO
519,2011,4,"Charlotte, NC","Orlando, FL",468,803,138.61,CLT,MCO
520,2012,1,"Charlotte, NC","Orlando, FL",468,813,151.5,CLT,MCO
521,2012,2,"Charlotte, NC","Orlando, FL",468,891,133.71,CLT,MCO
522,2012,3,"Charlotte, NC","Orlando, FL",468,579,168.62,CLT,MCO
523,2012,4,"Charlotte, NC","Orlando, FL",468,525,220.63,CLT,MCO
524,2013,1,"Charlotte, NC","Orlando, FL",468,571,224.53,CLT,MCO
525,2013,2,"Charlotte, NC","Orlando, FL",468,796,148.97,CLT,MCO
526,2013,3,"Charlotte, NC","Orlando, FL",468,583,183.43,CLT,MCO
527,2013,4,"Charlotte, NC","Orlando, FL",468,761,168.46,CLT,MCO
528,2011,1,"Charlotte, NC","Philadelphia, PA",448,534,265.84,CLT,PHL
529,2011,2,"Charlotte, NC","Philadelphia, PA",448,677,246.66,CLT,PHL
530,2011,3,"Charlotte, NC","Philadelphia, PA",449,602,250.44,CLT,PHL
531,2011,4,"Charlotte, NC","Philadelphia, PA",449,573,244.59,CLT,PHL
532,2012,1,"Charlotte, NC","Philadelphia, PA",449,544,262.21,CLT,PHL
533,2012,2,"Charlotte, NC","Philadelphia, PA",449,626,261.29,CLT,PHL
534,2012,3,"Charlotte, NC","Philadelphia, PA",449,536,261.08,CLT,PHL
535,2012,4,"Charlotte, NC","Philadelphia, PA",449,532,262.12,CLT,PHL
536,2013,1,"Charlotte, NC","Philadelphia, PA",449,549,261.66,CLT,PHL
537,2013,2,"Charlotte, NC","Philadelphia, PA",449,637,269.18,CLT,PHL
538,2013,3,"Charlotte, NC","Philadelphia, PA",449,557,275.71,CLT,PHL
539,2013,4,"Charlotte, NC","Philadelphia, PA",449,603,269.08,CLT,PHL
540,2011,1,"Charlotte, NC","Phoenix, AZ",1774,404,268.98,CLT,PHX
541,2011,2,"Charlotte, NC","Phoenix, AZ",1774,403,273.97,CLT,PHX
542,2011,3,"Charlotte, NC","Phoenix, AZ",1773,297,312.36,CLT,PHX
543,2011,4,"Charlotte, NC","Phoenix, AZ",1773,363,303.42,CLT,PHX
544,2012,1,"Charlotte, NC","Phoenix, AZ",1773,346,322.44,CLT,PHX
545,2012,2,"Charlotte, NC","Phoenix, AZ",1773,368,309.09,CLT,PHX
546,2012,3,"Charlotte, NC","Phoenix, AZ",1773,301,303.16,CLT,PHX
547,2012,4,"Charlotte, NC","Phoenix, AZ",1773,397,300.49,CLT,PHX
548,2013,1,"Charlotte, NC","Phoenix, AZ",1773,424,305.05,CLT,PHX
549,2013,2,"Charlotte, NC","Phoenix, AZ",1773,457,304.35,CLT,PHX
550,2013,3,"Charlotte, NC","Phoenix, AZ",1773,381,288.99,CLT,PHX
551,2013,4,"Charlotte, NC","Phoenix, AZ",1773,491,285.87,CLT,PHX
552,2011,1,"Charlotte, NC","San Francisco, CA (Metropolitan Area)",2296,472,333.68,CLT,SFO
553,2011,2,"Charlotte, NC","San Francisco, CA (Metropolitan Area)",2296,645,323.63,CLT,SFO
554,2011,3,"Charlotte, NC","San Francisco, CA (Metropolitan Area)",2296,584,342.16,CLT,SFO
555,2011,4,"Charlotte, NC","San Francisco, CA (Metropolitan Area)",2296,542,339.03,CLT,SFO
556,2012,1,"Charlotte, NC","San Francisco, CA (Metropolitan Area)",2296,504,342.26,CLT,SFO
557,2012,2,"Charlotte, NC","San Francisco, CA (Metropolitan Area)",2296,661,348.08,CLT,SFO
558,2012,3,"Charlotte, NC","San Francisco, CA (Metropolitan Area)",2296,635,339.53,CLT,SFO
559,2012,4,"Charlotte, NC","San Francisco, CA (Metropolitan Area)",2296,567,356.76,CLT,SFO
560,2013,1,"Charlotte, NC","San Francisco, CA (Metropolitan Area)",2296,502,358.92,CLT,SFO
561,2013,2,"Charlotte, NC","San Francisco, CA (Metropolitan Area)",2296,723,342.16,CLT,SFO
562,2013,3,"Charlotte, NC","San Francisco, CA (Metropolitan Area)",2296,738,339.18,CLT,SFO
563,2013,4,"Charlotte, NC","San Francisco, CA (Metropolitan Area)",2296,728,320.52,CLT,SFO
564,2011,1,"Charlotte, NC","Seattle, WA",2279,201,299.77,CLT,SEA
565,2011,2,"Charlotte, NC","Seattle, WA",2279,325,282.18,CLT,SEA
566,2011,3,"Charlotte, NC","Seattle, WA",2279,386,294.22,CLT,SEA
567,2011,4,"Charlotte, NC","Seattle, WA",2279,264,287.63,CLT,SEA
568,2012,1,"Charlotte, NC","Seattle, WA",2279,199,306.71,CLT,SEA
569,2012,2,"Charlotte, NC","Seattle, WA",2279,316,308.97,CLT,SEA
570,2012,3,"Charlotte, NC","Seattle, WA",2279,372,310.8,CLT,SEA
571,2012,4,"Charlotte, NC","Seattle, WA",2279,231,330.2,CLT,SEA
572,2013,1,"Charlotte, NC","Seattle, WA",2279,219,290.6,CLT,SEA
573,2013,2,"Charlotte, NC","Seattle, WA",2279,352,292.54,CLT,SEA
574,2013,3,"Charlotte, NC","Seattle, WA",2279,384,318.87,CLT,SEA
575,2013,4,"Charlotte, NC","Seattle, WA",2279,301,303.21,CLT,SEA
576,2011,1,"Chicago, IL","Dallas/Fort Worth, TX",802,2307,248.62,ORD,DFW
577,2011,2,"Chicago, IL","Dallas/Fort Worth, TX",802,2891,246.37,ORD,DFW
578,2011,3,"Chicago, IL","Dallas/Fort Worth, TX",802,3146,216.03,ORD,DFW
579,2011,4,"Chicago, IL","Dallas/Fort Worth, TX",802,3399,188.95,ORD,DFW
580,2012,1,"Chicago, IL","Dallas/Fort Worth, TX",802,2689,217.2,ORD,DFW
581,2012,2,"Chicago, IL","Dallas/Fort Worth, TX",802,3220,228.67,ORD,DFW
582,2012,3,"Chicago, IL","Dallas/Fort Worth, TX",802,3427,209.72,ORD,DFW
583,2012,4,"Chicago, IL","Dallas/Fort Worth, TX",802,3254,210.38,ORD,DFW
584,2013,1,"Chicago, IL","Dallas/Fort Worth, TX",802,2712,210.31,ORD,DFW
585,2013,2,"Chicago, IL","Dallas/Fort Worth, TX",802,3410,215.57,ORD,DFW
586,2013,3,"Chicago, IL","Dallas/Fort Worth, TX",802,3188,231.96,ORD,DFW
587,2013,4,"Chicago, IL","Dallas/Fort Worth, TX",802,3167,225.97,ORD,DFW
588,2011,1,"Chicago, IL","Denver, CO",895,2374,175.13,ORD,DEN
589,2011,2,"Chicago, IL","Denver, CO",895,2706,188.29,ORD,DEN
590,2011,3,"Chicago, IL","Denver, CO",895,3057,188.85,ORD,DEN
591,2011,4,"Chicago, IL","Denver, CO",895,2760,171.54,ORD,DEN
592,2012,1,"Chicago, IL","Denver, CO",895,2347,170.23,ORD,DEN
593,2012,2,"Chicago, IL","Denver, CO",895,2898,169.52,ORD,DEN
594,2012,3,"Chicago, IL","Denver, CO",895,3383,171.12,ORD,DEN
595,2012,4,"Chicago, IL","Denver, CO",895,2905,164.87,ORD,DEN
596,2013,1,"Chicago, IL","Denver, CO",895,2685,168.97,ORD,DEN
597,2013,2,"Chicago, IL","Denver, CO",895,3167,169.06,ORD,DEN
598,2013,3,"Chicago, IL","Denver, CO",895,3303,182.73,ORD,DEN
599,2013,4,"Chicago, IL","Denver, CO",895,2854,181.22,ORD,DEN
600,2011,1,"Chicago, IL","Detroit, MI",235,1291,144.43,ORD,DTW
601,2011,2,"Chicago, IL","Detroit, MI",235,1382,160.7,ORD,DTW
602,2011,3,"Chicago, IL","Detroit, MI",235,1464,149.86,ORD,DTW
603,2011,4,"Chicago, IL","Detroit, MI",235,1497,138.47,ORD,DTW
604,2012,1,"Chicago, IL","Detroit, MI",235,1438,133.13,ORD,DTW
605,2012,2,"Chicago, IL","Detroit, MI",235,1522,146.7,ORD,DTW
606,2012,3,"Chicago, IL","Detroit, MI",235,1468,139.76,ORD,DTW
607,2012,4,"Chicago, IL","Detroit, MI",235,1542,143.29,ORD,DTW
608,2013,1,"Chicago, IL","Detroit, MI",235,1370,145.1,ORD,DTW
609,2013,2,"Chicago, IL","Detroit, MI",235,1441,165.45,ORD,DTW
610,2013,3,"Chicago, IL","Detroit, MI",235,1315,179.18,ORD,DTW
611,2013,4,"Chicago, IL","Detroit, MI",235,1378,173.92,ORD,DTW
612,2011,1,"Chicago, IL","Houston, TX",945,1818,228.37,ORD,IAH
613,2011,2,"Chicago, IL","Houston, TX",945,2331,235.53,ORD,IAH
614,2011,3,"Chicago, IL","Houston, TX",945,2338,226.19,ORD,IAH
615,2011,4,"Chicago, IL","Houston, TX",945,2179,225.53,ORD,IAH
616,2012,1,"Chicago, IL","Houston, TX",945,1725,263.74,ORD,IAH
617,2012,2,"Chicago, IL","Houston, TX",945,2145,271.69,ORD,IAH
618,2012,3,"Chicago, IL","Houston, TX",945,2207,257.68,ORD,IAH
619,2012,4,"Chicago, IL","Houston, TX",945,2320,252.92,ORD,IAH
620,2013,1,"Chicago, IL","Houston, TX",945,2024,247.19,ORD,IAH
621,2013,2,"Chicago, IL","Houston, TX",945,2633,233.92,ORD,IAH
622,2013,3,"Chicago, IL","Houston, TX",945,2414,267.98,ORD,IAH
623,2013,4,"Chicago, IL","Houston, TX",945,2307,252.15,ORD,IAH
624,2011,1,"Chicago, IL","Las Vegas, NV",1521,2692,229.64,ORD,LAS
625,2011,2,"Chicago, IL","Las Vegas, NV",1521,3205,221.11,ORD,LAS
626,2011,3,"Chicago, IL","Las Vegas, NV",1521,3338,195.15,ORD,LAS
627,2011,4,"Chicago, IL","Las Vegas, NV",1521,3048,183.85,ORD,LAS
628,2012,1,"Chicago, IL","Las Vegas, NV",1521,3326,183.5,ORD,LAS
629,2012,2,"Chicago, IL","Las Vegas, NV",1521,3512,197.42,ORD,LAS
630,2012,3,"Chicago, IL","Las Vegas, NV",1521,3301,188.04,ORD,LAS
631,2012,4,"Chicago, IL","Las Vegas, NV",1521,2942,201.88,ORD,LAS
632,2013,1,"Chicago, IL","Las Vegas, NV",1521,2958,215.33,ORD,LAS
633,2013,2,"Chicago, IL","Las Vegas, NV",1521,3496,210.63,ORD,LAS
634,2013,3,"Chicago, IL","Las Vegas, NV",1521,3085,220.2,ORD,LAS
635,2013,4,"Chicago, IL","Las Vegas, NV",1521,2827,216.39,ORD,LAS
636,2011,1,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",1751,4175,249.02,ORD,LAX
637,2011,2,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",1751,5764,231.53,ORD,LAX
638,2011,3,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",1750,6272,219.45,ORD,LAX
639,2011,4,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",1750,5657,214.93,ORD,LAX
640,2012,1,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",1750,5141,197.84,ORD,LAX
641,2012,2,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",1750,5981,231.59,ORD,LAX
642,2012,3,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",1750,5946,237.66,ORD,LAX
643,2012,4,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",1750,5495,243.9,ORD,LAX
644,2013,1,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",1750,4725,233.89,ORD,LAX
645,2013,2,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",1750,6012,236.0,ORD,LAX
646,2013,3,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",1750,5927,262.71,ORD,LAX
647,2013,4,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",1750,5686,246.58,ORD,LAX
648,2011,1,"Chicago, IL","Miami, FL (Metropolitan Area)",1197,3554,208.3,ORD,MIA
649,2011,2,"Chicago, IL","Miami, FL (Metropolitan Area)",1197,3283,185.87,ORD,MIA
650,2011,3,"Chicago, IL","Miami, FL (Metropolitan Area)",1197,2755,168.97,ORD,MIA
651,2011,4,"Chicago, IL","Miami, FL (Metropolitan Area)",1197,3370,196.23,ORD,MIA
652,2012,1,"Chicago, IL","Miami, FL (Metropolitan Area)",1197,3708,207.49,ORD,MIA
653,2012,2,"Chicago, IL","Miami, FL (Metropolitan Area)",1197,3338,184.63,ORD,MIA
654,2012,3,"Chicago, IL","Miami, FL (Metropolitan Area)",1197,2783,166.27,ORD,MIA
655,2012,4,"Chicago, IL","Miami, FL (Metropolitan Area)",1197,3475,196.72,ORD,MIA
656,2013,1,"Chicago, IL","Miami, FL (Metropolitan Area)",1197,3868,214.62,ORD,MIA
657,2013,2,"Chicago, IL","Miami, FL (Metropolitan Area)",1197,3397,189.83,ORD,MIA
658,2013,3,"Chicago, IL","Miami, FL (Metropolitan Area)",1197,2678,195.52,ORD,MIA
659,2013,4,"Chicago, IL","Miami, FL (Metropolitan Area)",1197,3096,233.99,ORD,MIA
660,2011,1,"Chicago, IL","Minneapolis/St. Paul, MN",349,2392,141.12,ORD,MSP
661,2011,2,"Chicago, IL","Minneapolis/St. Paul, MN",349,2913,150.67,ORD,MSP
662,2011,3,"Chicago, IL","Minneapolis/St. Paul, MN",349,2984,145.33,ORD,MSP
663,2011,4,"Chicago, IL","Minneapolis/St. Paul, MN",349,2857,161.0,ORD,MSP
664,2012,1,"Chicago, IL","Minneapolis/St. Paul, MN",349,2440,145.97,ORD,MSP
665,2012,2,"Chicago, IL","Minneapolis/St. Paul, MN",349,2987,149.76,ORD,MSP
666,2012,3,"Chicago, IL","Minneapolis/St. Paul, MN",349,3012,132.4,ORD,MSP
667,2012,4,"Chicago, IL","Minneapolis/St. Paul, MN",349,3042,128.89,ORD,MSP
668,2013,1,"Chicago, IL","Minneapolis/St. Paul, MN",349,2521,135.73,ORD,MSP
669,2013,2,"Chicago, IL","Minneapolis/St. Paul, MN",349,3025,146.69,ORD,MSP
670,2013,3,"Chicago, IL","Minneapolis/St. Paul, MN",349,3108,147.0,ORD,MSP
671,2013,4,"Chicago, IL","Minneapolis/St. Paul, MN",349,2970,138.53,ORD,MSP
672,2011,1,"Chicago, IL","New York City, NY (Metropolitan Area)",773,6976,191.69,ORD,JFK
673,2011,2,"Chicago, IL","New York City, NY (Metropolitan Area)",773,10422,190.63,ORD,JFK
674,2011,3,"Chicago, IL","New York City, NY (Metropolitan Area)",773,10321,182.35,ORD,JFK
675,2011,4,"Chicago, IL","New York City, NY (Metropolitan Area)",773,10209,170.98,ORD,JFK
676,2012,1,"Chicago, IL","New York City, NY (Metropolitan Area)",773,8117,171.04,ORD,JFK
677,2012,2,"Chicago, IL","New York City, NY (Metropolitan Area)",773,10572,196.45,ORD,JFK
678,2012,3,"Chicago, IL","New York City, NY (Metropolitan Area)",773,10418,193.67,ORD,JFK
679,2012,4,"Chicago, IL","New York City, NY (Metropolitan Area)",773,9643,199.93,ORD,JFK
680,2013,1,"Chicago, IL","New York City, NY (Metropolitan Area)",773,8084,194.72,ORD,JFK
681,2013,2,"Chicago, IL","New York City, NY (Metropolitan Area)",773,10562,213.78,ORD,JFK
682,2013,3,"Chicago, IL","New York City, NY (Metropolitan Area)",773,10014,218.8,ORD,JFK
683,2013,4,"Chicago, IL","New York City, NY (Metropolitan Area)",773,9600,220.16,ORD,JFK
684,2011,1,"Chicago, IL","Orlando, FL",1005,3287,173.97,ORD,MCO
685,2011,2,"Chicago, IL","Orlando, FL",1005,3413,174.66,ORD,MCO
686,2011,3,"Chicago, IL","Orlando, FL",1005,2770,159.18,ORD,MCO
687,2011,4,"Chicago, IL","Orlando, FL",1005,3228,170.82,ORD,MCO
688,2012,1,"Chicago, IL","Orlando, FL",1005,3592,172.45,ORD,MCO
689,2012,2,"Chicago, IL","Orlando, FL",1005,3939,161.66,ORD,MCO
690,2012,3,"Chicago, IL","Orlando, FL",1005,3191,144.83,ORD,MCO
691,2012,4,"Chicago, IL","Orlando, FL",1005,3418,168.01,ORD,MCO
692,2013,1,"Chicago, IL","Orlando, FL",1005,3457,186.41,ORD,MCO
693,2013,2,"Chicago, IL","Orlando, FL",1005,3549,173.96,ORD,MCO
694,2013,3,"Chicago, IL","Orlando, FL",1005,2616,188.62,ORD,MCO
695,2013,4,"Chicago, IL","Orlando, FL",1005,3068,193.89,ORD,MCO
696,2011,1,"Chicago, IL","Philadelphia, PA",678,1983,193.27,ORD,PHL
697,2011,2,"Chicago, IL","Philadelphia, PA",678,2508,217.81,ORD,PHL
698,2011,3,"Chicago, IL","Philadelphia, PA",678,2412,216.91,ORD,PHL
699,2011,4,"Chicago, IL","Philadelphia, PA",678,2371,203.46,ORD,PHL
700,2012,1,"Chicago, IL","Philadelphia, PA",678,1874,214.8,ORD,PHL
701,2012,2,"Chicago, IL","Philadelphia, PA",678,2532,226.08,ORD,PHL
702,2012,3,"Chicago, IL","Philadelphia, PA",678,2588,198.45,ORD,PHL
703,2012,4,"Chicago, IL","Philadelphia, PA",678,2530,199.71,ORD,PHL
704,2013,1,"Chicago, IL","Philadelphia, PA",678,1962,209.61,ORD,PHL
705,2013,2,"Chicago, IL","Philadelphia, PA",678,2693,216.66,ORD,PHL
706,2013,3,"Chicago, IL","Philadelphia, PA",678,2367,236.86,ORD,PHL
707,2013,4,"Chicago, IL","Philadelphia, PA",678,2217,227.53,ORD,PHL
708,2011,1,"Chicago, IL","Phoenix, AZ",1444,2642,232.17,ORD,PHX
709,2011,2,"Chicago, IL","Phoenix, AZ",1444,2489,223.69,ORD,PHX
710,2011,3,"Chicago, IL","Phoenix, AZ",1444,2216,205.75,ORD,PHX
711,2011,4,"Chicago, IL","Phoenix, AZ",1444,2562,212.43,ORD,PHX
712,2012,1,"Chicago, IL","Phoenix, AZ",1444,2536,234.43,ORD,PHX
713,2012,2,"Chicago, IL","Phoenix, AZ",1444,2334,233.79,ORD,PHX
714,2012,3,"Chicago, IL","Phoenix, AZ",1444,1989,223.87,ORD,PHX
715,2012,4,"Chicago, IL","Phoenix, AZ",1444,2568,217.01,ORD,PHX
716,2013,1,"Chicago, IL","Phoenix, AZ",1444,2861,220.79,ORD,PHX
717,2013,2,"Chicago, IL","Phoenix, AZ",1444,2537,229.01,ORD,PHX
718,2013,3,"Chicago, IL","Phoenix, AZ",1444,2013,242.17,ORD,PHX
719,2013,4,"Chicago, IL","Phoenix, AZ",1444,2942,201.91,ORD,PHX
720,2011,1,"Chicago, IL","San Francisco, CA (Metropolitan Area)",1855,2580,281.41,ORD,SFO
721,2011,2,"Chicago, IL","San Francisco, CA (Metropolitan Area)",1855,4016,269.83,ORD,SFO
722,2011,3,"Chicago, IL","San Francisco, CA (Metropolitan Area)",1855,4548,250.61,ORD,SFO
723,2011,4,"Chicago, IL","San Francisco, CA (Metropolitan Area)",1855,4068,228.1,ORD,SFO
724,2012,1,"Chicago, IL","San Francisco, CA (Metropolitan Area)",1855,3391,216.75,ORD,SFO
725,2012,2,"Chicago, IL","San Francisco, CA (Metropolitan Area)",1855,4179,268.99,ORD,SFO
726,2012,3,"Chicago, IL","San Francisco, CA (Metropolitan Area)",1855,4347,275.59,ORD,SFO
727,2012,4,"Chicago, IL","San Francisco, CA (Metropolitan Area)",1855,3893,279.56,ORD,SFO
728,2013,1,"Chicago, IL","San Francisco, CA (Metropolitan Area)",1855,3150,266.38,ORD,SFO
729,2013,2,"Chicago, IL","San Francisco, CA (Metropolitan Area)",1855,4490,275.63,ORD,SFO
730,2013,3,"Chicago, IL","San Francisco, CA (Metropolitan Area)",1855,4618,286.0,ORD,SFO
731,2013,4,"Chicago, IL","San Francisco, CA (Metropolitan Area)",1855,4240,266.53,ORD,SFO
732,2011,1,"Chicago, IL","Seattle, WA",1733,1052,244.78,ORD,SEA
733,2011,2,"Chicago, IL","Seattle, WA",1733,1665,262.19,ORD,SEA
734,2011,3,"Chicago, IL","Seattle, WA",1733,1941,260.53,ORD,SEA
735,2011,4,"Chicago, IL","Seattle, WA",1733,1515,220.99,ORD,SEA
736,2012,1,"Chicago, IL","Seattle, WA",1733,1151,226.06,ORD,SEA
737,2012,2,"Chicago, IL","Seattle, WA",1733,1695,257.2,ORD,SEA
738,2012,3,"Chicago, IL","Seattle, WA",1733,1907,266.94,ORD,SEA
739,2012,4,"Chicago, IL","Seattle, WA",1733,1547,253.85,ORD,SEA
740,2013,1,"Chicago, IL","Seattle, WA",1733,1155,243.23,ORD,SEA
741,2013,2,"Chicago, IL","Seattle, WA",1733,1832,258.37,ORD,SEA
742,2013,3,"Chicago, IL","Seattle, WA",1733,2111,269.48,ORD,SEA
743,2013,4,"Chicago, IL","Seattle, WA",1733,1590,248.48,ORD,SEA
744,2011,1,"Dallas/Fort Worth, TX","Denver, CO",651,1741,199.88,DFW,DEN
745,2011,2,"Dallas/Fort Worth, TX","Denver, CO",651,1897,180.26,DFW,DEN
746,2011,3,"Dallas/Fort Worth, TX","Denver, CO",651,2165,172.85,DFW,DEN
747,2011,4,"Dallas/Fort Worth, TX","Denver, CO",651,1918,196.18,DFW,DEN
748,2012,1,"Dallas/Fort Worth, TX","Denver, CO",651,1825,194.46,DFW,DEN
749,2012,2,"Dallas/Fort Worth, TX","Denver, CO",651,1998,176.42,DFW,DEN
750,2012,3,"Dallas/Fort Worth, TX","Denver, CO",651,2212,154.44,DFW,DEN
751,2012,4,"Dallas/Fort Worth, TX","Denver, CO",651,2129,149.81,DFW,DEN
752,2013,1,"Dallas/Fort Worth, TX","Denver, CO",651,2288,152.27,DFW,DEN
753,2013,2,"Dallas/Fort Worth, TX","Denver, CO",651,2249,150.49,DFW,DEN
754,2013,3,"Dallas/Fort Worth, TX","Denver, CO",651,2389,165.07,DFW,DEN
755,2013,4,"Dallas/Fort Worth, TX","Denver, CO",651,2287,161.15,DFW,DEN
756,2011,1,"Dallas/Fort Worth, TX","Detroit, MI",987,723,246.1,DFW,DTW
757,2011,2,"Dallas/Fort Worth, TX","Detroit, MI",987,851,253.69,DFW,DTW
758,2011,3,"Dallas/Fort Worth, TX","Detroit, MI",986,835,255.07,DFW,DTW
759,2011,4,"Dallas/Fort Worth, TX","Detroit, MI",986,856,258.64,DFW,DTW
760,2012,1,"Dallas/Fort Worth, TX","Detroit, MI",986,721,283.41,DFW,DTW
761,2012,2,"Dallas/Fort Worth, TX","Detroit, MI",986,812,295.52,DFW,DTW
762,2012,3,"Dallas/Fort Worth, TX","Detroit, MI",986,1016,251.51,DFW,DTW
763,2012,4,"Dallas/Fort Worth, TX","Detroit, MI",986,990,232.5,DFW,DTW
764,2013,1,"Dallas/Fort Worth, TX","Detroit, MI",986,950,213.22,DFW,DTW
765,2013,2,"Dallas/Fort Worth, TX","Detroit, MI",986,1098,235.57,DFW,DTW
766,2013,3,"Dallas/Fort Worth, TX","Detroit, MI",986,1144,234.94,DFW,DTW
767,2013,4,"Dallas/Fort Worth, TX","Detroit, MI",986,1073,231.64,DFW,DTW
768,2011,1,"Dallas/Fort Worth, TX","Houston, TX",247,3229,148.67,DFW,IAH
769,2011,2,"Dallas/Fort Worth, TX","Houston, TX",247,3324,158.05,DFW,IAH
770,2011,3,"Dallas/Fort Worth, TX","Houston, TX",247,3150,156.04,DFW,IAH
771,2011,4,"Dallas/Fort Worth, TX","Houston, TX",247,3157,164.9,DFW,IAH
772,2012,1,"Dallas/Fort Worth, TX","Houston, TX",247,3333,153.27,DFW,IAH
773,2012,2,"Dallas/Fort Worth, TX","Houston, TX",247,3450,152.49,DFW,IAH
774,2012,3,"Dallas/Fort Worth, TX","Houston, TX",247,3051,155.98,DFW,IAH
775,2012,4,"Dallas/Fort Worth, TX","Houston, TX",247,3109,154.68,DFW,IAH
776,2013,1,"Dallas/Fort Worth, TX","Houston, TX",247,3147,157.66,DFW,IAH
777,2013,2,"Dallas/Fort Worth, TX","Houston, TX",247,3180,161.9,DFW,IAH
778,2013,3,"Dallas/Fort Worth, TX","Houston, TX",247,2890,169.57,DFW,IAH
779,2013,4,"Dallas/Fort Worth, TX","Houston, TX",247,3101,155.94,DFW,IAH
780,2011,1,"Dallas/Fort Worth, TX","Las Vegas, NV",1067,1770,226.26,DFW,LAS
781,2011,2,"Dallas/Fort Worth, TX","Las Vegas, NV",1067,2226,194.08,DFW,LAS
782,2011,3,"Dallas/Fort Worth, TX","Las Vegas, NV",1067,2516,163.56,DFW,LAS
783,2011,4,"Dallas/Fort Worth, TX","Las Vegas, NV",1067,2273,180.95,DFW,LAS
784,2012,1,"Dallas/Fort Worth, TX","Las Vegas, NV",1067,2190,188.48,DFW,LAS
785,2012,2,"Dallas/Fort Worth, TX","Las Vegas, NV",1067,2132,199.76,DFW,LAS
786,2012,3,"Dallas/Fort Worth, TX","Las Vegas, NV",1067,2071,182.86,DFW,LAS
787,2012,4,"Dallas/Fort Worth, TX","Las Vegas, NV",1067,2140,180.52,DFW,LAS
788,2013,1,"Dallas/Fort Worth, TX","Las Vegas, NV",1067,2099,193.15,DFW,LAS
789,2013,2,"Dallas/Fort Worth, TX","Las Vegas, NV",1067,2284,188.0,DFW,LAS
790,2013,3,"Dallas/Fort Worth, TX","Las Vegas, NV",1067,2141,186.29,DFW,LAS
791,2013,4,"Dallas/Fort Worth, TX","Las Vegas, NV",1067,2042,195.63,DFW,LAS
792,2011,1,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",1246,3664,228.08,DFW,LAX
793,2011,2,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",1246,4678,196.51,DFW,LAX
794,2011,3,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",1246,4408,207.79,DFW,LAX
795,2011,4,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",1246,4503,206.72,DFW,LAX
796,2012,1,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",1246,3887,205.52,DFW,LAX
797,2012,2,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",1246,4243,239.14,DFW,LAX
798,2012,3,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",1246,4198,225.24,DFW,LAX
799,2012,4,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",1246,3963,230.1,DFW,LAX
800,2013,1,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",1246,3590,241.83,DFW,LAX
801,2013,2,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",1246,4181,234.26,DFW,LAX
802,2013,3,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",1246,4168,229.77,DFW,LAX
803,2013,4,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",1246,4319,227.02,DFW,LAX
804,2011,1,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",1121,1324,240.29,DFW,MIA
805,2011,2,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",1121,1609,207.45,DFW,MIA
806,2011,3,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",1121,1571,175.48,DFW,MIA
807,2011,4,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",1121,1641,189.21,DFW,MIA
808,2012,1,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",1121,1559,217.93,DFW,MIA
809,2012,2,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",1121,1587,228.41,DFW,MIA
810,2012,3,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",1121,1481,191.67,DFW,MIA
811,2012,4,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",1121,1486,207.51,DFW,MIA
812,2013,1,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",1121,1524,226.65,DFW,MIA
813,2013,2,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",1121,1644,211.4,DFW,MIA
