,Year,quarter,Departure,Arrival,miles_distance,daily_passengers,average_fare,DEP,ARR
1104,2012,1,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,9181,334.74,LAX,EWR
1105,2012,2,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,11451,362.32,LAX,JFK
1106,2012,2,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,11451,362.32,LAX,LGA
1107,2012,2,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,11451,362.32,LAX,EWR
1108,2012,3,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,11053,353.77,LAX,JFK
1109,2012,3,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,11053,353.77,LAX,LGA
1110,2012,3,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,11053,353.77,LAX,EWR
1111,2012,4,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,10595,356.72,LAX,JFK
1112,2012,4,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,10595,356.72,LAX,LGA
1113,2012,4,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,10595,356.72,LAX,EWR
1114,2013,1,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,9433,366.88,LAX,JFK
1115,2013,1,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,9433,366.88,LAX,LGA
1116,2013,1,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,9433,366.88,LAX,EWR
1117,2013,2,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,12088,352.8,LAX,JFK
1118,2013,2,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,12088,352.8,LAX,LGA
1119,2013,2,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",2510,12088,352.8,LAX,EWR
1120,2011,3,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2218,1784,246.23,LAX,MCO
1121,2011,4,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2218,1809,258.58,LAX,MCO
1122,2012,1,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2218,1762,260.45,LAX,MCO
1123,2012,2,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2218,1871,275.64,LAX,MCO
1124,2012,3,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2218,1790,253.96,LAX,MCO
1125,2012,4,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2218,1881,255.53,LAX,MCO
1126,2013,1,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2218,1860,263.28,LAX,MCO
1127,2013,2,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",2218,2034,257.43,LAX,MCO
1128,2011,3,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2402,1849,321.66,LAX,PHL
1129,2011,4,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2402,1736,310.73,LAX,PHL
1130,2012,1,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2402,1485,281.05,LAX,PHL
1131,2012,2,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2402,2437,257.37,LAX,PHL
1132,2012,3,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2402,2342,256.57,LAX,PHL
1133,2012,4,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2402,2094,273.96,LAX,PHL
1134,2013,1,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2402,1730,276.87,LAX,PHL
1135,2013,2,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",2402,2109,286.05,LAX,PHL
1136,2011,3,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",370,4438,134.42,LAX,PHX
1137,2011,4,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",370,5035,134.55,LAX,PHX
1138,2012,1,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",392,5025,133.69,LAX,PHX
1139,2012,2,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",392,4925,133.23,LAX,PHX
1140,2012,3,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",392,4470,125.82,LAX,PHX
1141,2012,4,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",370,4977,128.07,LAX,PHX
1142,2013,1,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",370,4949,133.92,LAX,PHX
1143,2013,2,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",370,4813,134.85,LAX,PHX
1144,2011,3,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,18777,131.04,LAX,SFO
1145,2011,4,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,19595,134.36,LAX,SFO
1146,2012,1,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,18311,125.52,LAX,SFO
1147,2012,2,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,19720,134.34,LAX,SFO
1148,2012,3,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,19630,122.08,LAX,SFO
1149,2012,4,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,19936,132.5,LAX,SFO
1150,2013,1,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,18027,135.06,LAX,SFO
1151,2013,2,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,20169,134.76,LAX,SFO
1152,2011,3,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",978,6679,168.01,LAX,SEA
1153,2011,4,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",978,5807,172.71,LAX,SEA
1154,2012,1,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",978,5360,147.57,LAX,SEA
1155,2012,2,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",978,6180,169.51,LAX,SEA
1156,2012,3,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",978,6119,176.31,LAX,SEA
1157,2012,4,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",978,5675,177.62,LAX,SEA
1158,2013,1,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",978,5334,166.19,LAX,SEA
1159,2013,2,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",978,6486,169.54,LAX,SEA
1160,2011,3,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,484,221.75,MIA,MSP
1161,2011,4,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,705,249.53,MIA,MSP
1162,2012,1,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,1266,258.64,MIA,MSP
1163,2012,2,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,682,253.64,MIA,MSP
1164,2012,3,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,513,231.09,MIA,MSP
1165,2012,4,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,767,243.01,MIA,MSP
1166,2013,1,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,1351,252.52,MIA,MSP
1167,2013,2,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,639,255.12,MIA,MSP
1168,2011,3,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,13561,152.51,MIA,JFK
1169,2011,3,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,13561,152.51,MIA,LGA
1170,2011,3,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,13561,152.51,MIA,EWR
1171,2011,4,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,14556,173.73,MIA,JFK
1172,2011,4,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,14556,173.73,MIA,LGA
1173,2011,4,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,14556,173.73,MIA,EWR
1174,2012,1,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,14909,187.63,MIA,JFK
1175,2012,1,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,14909,187.63,MIA,LGA
1176,2012,1,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,14909,187.63,MIA,EWR
1177,2012,2,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,14351,178.68,MIA,JFK
1178,2012,2,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,14351,178.68,MIA,LGA
1179,2012,2,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,14351,178.68,MIA,EWR
1180,2012,3,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,12452,166.3,MIA,JFK
1181,2012,3,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,12452,166.3,MIA,LGA
1182,2012,3,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,12452,166.3,MIA,EWR
1183,2012,4,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,13871,179.0,MIA,JFK
1184,2012,4,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,13871,179.0,MIA,LGA
1185,2012,4,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,13871,179.0,MIA,EWR
1186,2013,1,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,15907,193.31,MIA,JFK
1187,2013,1,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,15907,193.31,MIA,LGA
1188,2013,1,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,15907,193.31,MIA,EWR
1189,2013,2,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,13946,173.15,MIA,JFK
1190,2013,2,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,13946,173.15,MIA,LGA
1191,2013,2,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1139,13946,173.15,MIA,EWR
1192,2011,3,"Miami, FL (Metropolitan Area)","Orlando, FL",192,530,140.79,MIA,MCO
1193,2011,4,"Miami, FL (Metropolitan Area)","Orlando, FL",192,589,130.65,MIA,MCO
1194,2012,1,"Miami, FL (Metropolitan Area)","Orlando, FL",192,616,136.36,MIA,MCO
1195,2012,2,"Miami, FL (Metropolitan Area)","Orlando, FL",192,553,136.86,MIA,MCO
1196,2012,3,"Miami, FL (Metropolitan Area)","Orlando, FL",192,533,129.56,MIA,MCO
1197,2012,4,"Miami, FL (Metropolitan Area)","Orlando, FL",192,545,130.57,MIA,MCO
1198,2013,1,"Miami, FL (Metropolitan Area)","Orlando, FL",192,460,142.99,MIA,MCO
1199,2013,2,"Miami, FL (Metropolitan Area)","Orlando, FL",192,423,128.49,MIA,MCO
1200,2011,3,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,1492,187.8,MIA,PHL
1201,2011,4,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,2078,189.76,MIA,PHL
1202,2012,1,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,2033,205.58,MIA,PHL
1203,2012,2,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,2021,195.72,MIA,PHL
1204,2012,3,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,1469,179.01,MIA,PHL
1205,2012,4,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,2095,173.84,MIA,PHL
1206,2013,1,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,2539,187.31,MIA,PHL
1207,2013,2,"Miami, FL (Metropolitan Area)","Philadelphia, PA",1013,2222,168.29,MIA,PHL
1208,2011,3,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,502,220.99,MIA,PHX
1209,2011,4,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,702,246.8,MIA,PHX
1210,2012,1,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,742,268.08,MIA,PHX
1211,2012,2,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,605,262.37,MIA,PHX
1212,2012,3,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,444,238.07,MIA,PHX
1213,2012,4,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,678,256.98,MIA,PHX
1214,2013,1,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,775,276.27,MIA,PHX
1215,2013,2,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,641,268.89,MIA,PHX
1216,2011,3,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,1360,268.34,MIA,SFO
1217,2011,4,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,1570,289.22,MIA,SFO
1218,2012,1,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,1596,287.1,MIA,SFO
1219,2012,2,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,1708,278.62,MIA,SFO
1220,2012,3,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,1507,264.92,MIA,SFO
1221,2012,4,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,1763,285.28,MIA,SFO
1222,2013,1,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,1645,294.53,MIA,SFO
1223,2013,2,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2585,1779,273.97,MIA,SFO
1224,2011,3,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,502,282.96,MIA,SEA
1225,2011,4,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,639,277.23,MIA,SEA
1226,2012,1,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,642,281.38,MIA,SEA
1227,2012,2,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,600,295.74,MIA,SEA
1228,2012,3,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,537,283.36,MIA,SEA
1229,2012,4,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,622,287.94,MIA,SEA
1230,2013,1,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,636,297.83,MIA,SEA
1231,2013,2,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,662,285.56,MIA,SEA
1232,2011,3,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2445,263.71,MSP,JFK
1233,2011,3,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2445,263.71,MSP,LGA
1234,2011,3,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2445,263.71,MSP,EWR
1235,2011,4,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2334,265.96,MSP,JFK
1236,2011,4,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2334,265.96,MSP,LGA
1237,2011,4,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2334,265.96,MSP,EWR
1238,2012,1,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,1738,282.01,MSP,JFK
1239,2012,1,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,1738,282.01,MSP,LGA
1240,2012,1,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,1738,282.01,MSP,EWR
1241,2012,2,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2423,291.91,MSP,JFK
1242,2012,2,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2423,291.91,MSP,LGA
1243,2012,2,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2423,291.91,MSP,EWR
1244,2012,3,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2517,279.82,MSP,JFK
1245,2012,3,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2517,279.82,MSP,LGA
1246,2012,3,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2517,279.82,MSP,EWR
1247,2012,4,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2224,278.04,MSP,JFK
1248,2012,4,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2224,278.04,MSP,LGA
1249,2012,4,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2224,278.04,MSP,EWR
1250,2013,1,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,1682,307.2,MSP,JFK
1251,2013,1,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,1682,307.2,MSP,LGA
1252,2013,1,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,1682,307.2,MSP,EWR
1253,2013,2,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2247,316.23,MSP,JFK
1254,2013,2,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2247,316.23,MSP,LGA
1255,2013,2,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",1057,2247,316.23,MSP,EWR
1256,2011,3,"Minneapolis/St. Paul, MN","Orlando, FL",1310,1059,161.77,MSP,MCO
1257,2011,4,"Minneapolis/St. Paul, MN","Orlando, FL",1310,1481,189.58,MSP,MCO
1258,2012,1,"Minneapolis/St. Paul, MN","Orlando, FL",1310,2113,211.47,MSP,MCO
1259,2012,2,"Minneapolis/St. Paul, MN","Orlando, FL",1310,1396,196.48,MSP,MCO
1260,2012,3,"Minneapolis/St. Paul, MN","Orlando, FL",1310,1019,175.55,MSP,MCO
1261,2012,4,"Minneapolis/St. Paul, MN","Orlando, FL",1310,1531,190.78,MSP,MCO
1262,2013,1,"Minneapolis/St. Paul, MN","Orlando, FL",1310,2115,214.25,MSP,MCO
1263,2013,2,"Minneapolis/St. Paul, MN","Orlando, FL",1310,1382,198.17,MSP,MCO
1264,2011,3,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,751,275.51,MSP,PHL
1265,2011,4,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,616,304.94,MSP,PHL
1266,2012,1,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,469,323.42,MSP,PHL
1267,2012,2,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,632,334.91,MSP,PHL
1268,2012,3,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,689,289.11,MSP,PHL
1269,2012,4,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,591,307.29,MSP,PHL
1270,2013,1,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,435,333.36,MSP,PHL
1271,2013,2,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,650,340.19,MSP,PHL
1272,2011,3,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,1185,175.72,MSP,PHX
1273,2011,4,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,1665,189.76,MSP,PHX
1274,2012,1,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,2331,192.98,MSP,PHX
1275,2012,2,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,1420,199.1,MSP,PHX
1276,2012,3,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,1078,198.18,MSP,PHX
1277,2012,4,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,1574,202.46,MSP,PHX
1278,2013,1,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,2172,212.04,MSP,PHX
1279,2013,2,"Minneapolis/St. Paul, MN","Phoenix, AZ",1276,1425,200.83,MSP,PHX
1280,2011,3,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1515,269.71,MSP,SFO
1281,2011,4,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1318,276.01,MSP,SFO
1282,2012,1,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1078,292.42,MSP,SFO
1283,2012,2,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1409,294.68,MSP,SFO
1284,2012,3,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1598,283.26,MSP,SFO
1285,2012,4,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1307,290.94,MSP,SFO
1286,2013,1,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1070,314.75,MSP,SFO
1287,2013,2,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",1589,1440,313.17,MSP,SFO
1288,2011,3,"Minneapolis/St. Paul, MN","Seattle, WA",1399,1282,231.19,MSP,SEA
1289,2011,4,"Minneapolis/St. Paul, MN","Seattle, WA",1399,784,236.86,MSP,SEA
1290,2012,1,"Minneapolis/St. Paul, MN","Seattle, WA",1399,514,259.65,MSP,SEA
1291,2012,2,"Minneapolis/St. Paul, MN","Seattle, WA",1399,994,230.74,MSP,SEA
1292,2012,3,"Minneapolis/St. Paul, MN","Seattle, WA",1399,1330,222.75,MSP,SEA
1293,2012,4,"Minneapolis/St. Paul, MN","Seattle, WA",1399,895,221.37,MSP,SEA
1294,2013,1,"Minneapolis/St. Paul, MN","Seattle, WA",1399,624,221.91,MSP,SEA
1295,2013,2,"Minneapolis/St. Paul, MN","Seattle, WA",1399,969,243.4,MSP,SEA
1296,2011,3,"New York City, NY (Metropolitan Area)","Orlando, FL",989,10560,150.47,JFK,MCO
1297,2011,3,"New York City, NY (Metropolitan Area)","Orlando, FL",989,10560,150.47,LGA,MCO
1298,2011,3,"New York City, NY (Metropolitan Area)","Orlando, FL",989,10560,150.47,EWR,MCO
1299,2011,4,"New York City, NY (Metropolitan Area)","Orlando, FL",989,9224,160.54,JFK,MCO
1300,2011,4,"New York City, NY (Metropolitan Area)","Orlando, FL",989,9224,160.54,LGA,MCO
1301,2011,4,"New York City, NY (Metropolitan Area)","Orlando, FL",989,9224,160.54,EWR,MCO
1302,2012,1,"New York City, NY (Metropolitan Area)","Orlando, FL",989,8511,169.73,JFK,MCO
1303,2012,1,"New York City, NY (Metropolitan Area)","Orlando, FL",989,8511,169.73,LGA,MCO
1304,2012,1,"New York City, NY (Metropolitan Area)","Orlando, FL",989,8511,169.73,EWR,MCO
1305,2012,2,"New York City, NY (Metropolitan Area)","Orlando, FL",989,10321,161.47,JFK,MCO
1306,2012,2,"New York City, NY (Metropolitan Area)","Orlando, FL",989,10321,161.47,LGA,MCO
1307,2012,2,"New York City, NY (Metropolitan Area)","Orlando, FL",989,10321,161.47,EWR,MCO
1308,2012,3,"New York City, NY (Metropolitan Area)","Orlando, FL",989,10043,156.51,JFK,MCO
1309,2012,3,"New York City, NY (Metropolitan Area)","Orlando, FL",989,10043,156.51,LGA,MCO
1310,2012,3,"New York City, NY (Metropolitan Area)","Orlando, FL",989,10043,156.51,EWR,MCO
1311,2012,4,"New York City, NY (Metropolitan Area)","Orlando, FL",989,8704,166.33,JFK,MCO
1312,2012,4,"New York City, NY (Metropolitan Area)","Orlando, FL",989,8704,166.33,LGA,MCO
1313,2012,4,"New York City, NY (Metropolitan Area)","Orlando, FL",989,8704,166.33,EWR,MCO
1314,2013,1,"New York City, NY (Metropolitan Area)","Orlando, FL",989,8980,175.72,JFK,MCO
1315,2013,1,"New York City, NY (Metropolitan Area)","Orlando, FL",989,8980,175.72,LGA,MCO
1316,2013,1,"New York City, NY (Metropolitan Area)","Orlando, FL",989,8980,175.72,EWR,MCO
1317,2013,2,"New York City, NY (Metropolitan Area)","Orlando, FL",989,9824,161.01,JFK,MCO
1318,2013,2,"New York City, NY (Metropolitan Area)","Orlando, FL",989,9824,161.01,LGA,MCO
1319,2013,2,"New York City, NY (Metropolitan Area)","Orlando, FL",989,9824,161.01,EWR,MCO
1320,2011,3,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2339,244.2,JFK,PHX
1321,2011,3,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2339,244.2,LGA,PHX
1322,2011,3,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2339,244.2,EWR,PHX
1323,2011,4,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2603,246.36,JFK,PHX
1324,2011,4,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2603,246.36,LGA,PHX
1325,2011,4,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2603,246.36,EWR,PHX
1326,2012,1,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2347,227.27,JFK,PHX
1327,2012,1,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2347,227.27,LGA,PHX
1328,2012,1,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2347,227.27,EWR,PHX
1329,2012,2,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2733,243.24,JFK,PHX
1330,2012,2,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2733,243.24,LGA,PHX
1331,2012,2,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2733,243.24,EWR,PHX
1332,2012,3,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2167,245.79,JFK,PHX
1333,2012,3,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2167,245.79,LGA,PHX
1334,2012,3,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2167,245.79,EWR,PHX
1335,2012,4,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2590,259.95,JFK,PHX
1336,2012,4,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2590,259.95,LGA,PHX
1337,2012,4,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2590,259.95,EWR,PHX
1338,2013,1,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2386,278.35,JFK,PHX
1339,2013,1,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2386,278.35,LGA,PHX
1340,2013,1,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2386,278.35,EWR,PHX
1341,2013,2,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2566,260.14,JFK,PHX
1342,2013,2,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2566,260.14,LGA,PHX
1343,2013,2,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2566,260.14,EWR,PHX
1344,2011,3,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,7711,386.61,JFK,SFO
1345,2011,3,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,7711,386.61,LGA,SFO
1346,2011,3,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,7711,386.61,EWR,SFO
1347,2011,4,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,7246,364.58,JFK,SFO
1348,2011,4,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,7246,364.58,LGA,SFO
1349,2011,4,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,7246,364.58,EWR,SFO
